duration,protocol_type,service,flag,src_bytes,dst_bytes,failed_logins,traffic_count,logged_in,label,attack_type
0,tcp,http,RSTO,64,0,0,332,0,Intrusion/Attack,SYN Flood
1,icmp,http,REJ,44,20,0,141,0,Intrusion/Attack,Port Scan
0,tcp,http,RSTO,32,48,0,437,0,Intrusion/Attack,SYN Flood
6,tcp,http,REJ,1262,1210,0,9,0,Normal,Normal
5,tcp,http,SF,2091,1143,0,6,1,Normal,Normal
28,tcp,other,SF,1807,213,0,2,0,Normal,Normal
3,tcp,http,SF,167,3610,1,7,1,Normal,Normal
42,tcp,smtp,SF,733,574,0,11,1,Normal,Normal
18,tcp,http,SF,62,533,0,22,1,Normal,Normal
22,tcp,ftp,REJ,171,421,2,35,0,Intrusion/Attack,Brute Force
1,tcp,ssh,S0,0,0,0,214,0,Intrusion/Attack,SYN Flood
1,tcp,ftp,SF,90,154,0,10,1,Normal,Normal
14,tcp,http,SF,1227,50,0,10,0,Normal,Normal
3,tcp,http,SF,996,332,0,15,1,Normal,Normal
32,tcp,http,SF,238,2826,0,3,1,Normal,Normal
14,tcp,ssh,SF,757,1725,0,17,1,Normal,Normal
10,udp,dns,SF,2533,2848,0,9,0,Normal,Normal
11,tcp,http,SF,340,1768,0,4,1,Normal,Normal
25,tcp,smtp,SF,752,2297,0,37,1,Normal,Normal
15,tcp,http,SF,1131,1297,0,6,1,Normal,Normal
16,tcp,smtp,SF,1132,815,0,14,1,Normal,Normal
2,tcp,http,SF,414,1935,0,4,1,Normal,Normal
42,tcp,http,SF,577,894,0,27,1,Normal,Normal
6,udp,dns,SF,32,75,0,23,0,Normal,Normal
4,udp,dns,SF,467,3335,0,17,0,Normal,Normal
16,tcp,ssh,REJ,486,57,3,34,0,Intrusion/Attack,Brute Force
0,tcp,ftp,RSTR,120,0,0,206,0,Intrusion/Attack,Port Scan
5,tcp,http,SF,612,3022,0,9,1,Normal,Normal
1,udp,dns,SF,1904,6077,0,11,0,Normal,Normal
1,tcp,other,S0,0,0,0,220,0,Intrusion/Attack,SYN Flood
2,udp,other,SF,2384,215,0,10,0,Normal,Normal
1,udp,dns,SF,94,4031,0,4,0,Normal,Normal
0,tcp,dns,REJ,0,0,0,172,0,Intrusion/Attack,Port Scan
0,tcp,smtp,SF,919,10112,0,10,1,Normal,Normal
0,tcp,http,S0,128,48,0,358,0,Intrusion/Attack,SYN Flood
1,tcp,http,SF,230,1732,0,1,0,Normal,Normal
20,tcp,ssh,RSTO,163,245,2,22,0,Intrusion/Attack,Brute Force
20,tcp,ssh,SF,34,1627,0,7,1,Normal,Normal
24,tcp,ssh,SF,484,68,3,21,0,Intrusion/Attack,Brute Force
29,tcp,smtp,SF,1251,54,0,8,1,Normal,Normal
58,tcp,http,SF,653,323,0,7,1,Normal,Normal
13,tcp,http,SF,754,291,0,10,0,Normal,Normal
15,tcp,smtp,SF,352,1470,0,23,1,Normal,Normal
0,tcp,ssh,S0,64,0,0,366,0,Intrusion/Attack,SYN Flood
28,tcp,ftp,SF,151,6402,0,28,1,Normal,Normal
0,tcp,smtp,S0,64,0,0,251,0,Intrusion/Attack,SYN Flood
0,tcp,smtp,S0,32,0,0,297,0,Intrusion/Attack,SYN Flood
6,tcp,ftp,SF,400,811,0,1,1,Normal,Normal
21,tcp,smtp,SF,922,2308,0,7,1,Normal,Normal
1,tcp,ftp,SF,1176,1258,0,14,1,Normal,Normal
20,tcp,http,SF,401,1345,0,6,1,Normal,Normal
1,tcp,other,S0,64,48,0,248,0,Intrusion/Attack,SYN Flood
2,tcp,dns,S0,0,0,0,241,0,Intrusion/Attack,Port Scan
16,tcp,http,SF,1143,1882,0,2,1,Normal,Normal
6,tcp,http,SF,564,184,0,36,1,Normal,Normal
16,udp,dns,SF,1488,3677,0,42,0,Normal,Normal
15,udp,dns,SF,1382,85,0,9,0,Normal,Normal
0,tcp,smtp,REJ,0,48,0,259,0,Intrusion/Attack,SYN Flood
8,udp,other,SF,1346,7582,0,11,0,Normal,Normal
1,udp,dns,SF,3031,789,1,4,0,Normal,Normal
12,tcp,ftp,SF,92,42,0,17,1,Normal,Normal
26,tcp,http,SF,391,1780,1,1,1,Normal,Normal
16,tcp,http,SF,1003,2092,0,5,1,Normal,Normal
33,tcp,ssh,RSTO,393,325,3,27,0,Intrusion/Attack,Brute Force
2,tcp,telnet,RSTR,60,0,0,196,0,Intrusion/Attack,Port Scan
0,tcp,http,RSTO,40,48,0,149,0,Intrusion/Attack,SYN Flood
0,tcp,ssh,S0,128,0,0,283,0,Intrusion/Attack,SYN Flood
4,icmp,other,SF,1993,132,0,13,0,Normal,Normal
6,udp,dns,SF,152,3581,0,4,0,Normal,Normal
1,tcp,ftp,SF,1514,1414,0,34,1,Normal,Normal
0,udp,dns,SF,464,1296,0,3,0,Normal,Normal
2,tcp,dns,REJ,120,0,0,178,0,Intrusion/Attack,Port Scan
11,tcp,http,SF,803,439,0,15,0,Normal,Normal
2,tcp,smtp,S0,120,0,0,189,0,Intrusion/Attack,Port Scan
18,tcp,http,RSTO,131,2259,0,7,1,Normal,Normal
28,tcp,http,SF,122,1598,0,24,1,Normal,Normal
4,tcp,http,SF,100,1124,0,40,1,Normal,Normal
1,tcp,smtp,REJ,60,3156,0,10,1,Normal,Normal
36,tcp,smtp,SF,3240,269,0,49,1,Normal,Normal
56,tcp,ssh,SF,69,20,0,2,1,Normal,Normal
46,tcp,ftp,SF,1389,1990,0,33,1,Normal,Normal
5,tcp,smtp,SF,460,1005,0,1,1,Normal,Normal
0,tcp,ssh,SH,60,0,0,185,0,Intrusion/Attack,Port Scan
0,udp,dns,SF,2917,409,0,13,0,Normal,Normal
24,tcp,smtp,SF,131,2358,1,12,1,Normal,Normal
2,udp,other,RSTR,60,20,0,106,0,Intrusion/Attack,Port Scan
7,tcp,other,SF,561,5815,0,4,0,Normal,Normal
19,udp,dns,SF,376,848,0,2,0,Normal,Normal
32,tcp,http,SF,114,262,0,7,1,Normal,Normal
32,tcp,http,SF,256,344,0,22,1,Normal,Normal
35,tcp,http,SF,2400,634,0,7,1,Normal,Normal
1,tcp,smtp,S0,128,48,0,267,0,Intrusion/Attack,SYN Flood
33,tcp,http,SF,547,4286,1,3,1,Normal,Normal
15,tcp,telnet,SF,148,246,3,28,0,Intrusion/Attack,Brute Force
6,tcp,http,SF,744,489,0,8,1,Normal,Normal
0,tcp,http,SF,1106,3221,0,7,1,Normal,Normal
4,tcp,http,SF,506,1586,0,2,1,Normal,Normal
1,tcp,dns,REJ,20,0,0,213,0,Intrusion/Attack,Port Scan
1,tcp,smtp,RSTO,64,48,0,376,0,Intrusion/Attack,SYN Flood
0,tcp,smtp,S0,32,0,0,345,0,Intrusion/Attack,SYN Flood
36,tcp,telnet,SF,781,289,3,31,0,Intrusion/Attack,Brute Force
19,tcp,smtp,SF,474,3919,0,5,1,Normal,Normal
5,udp,dns,SF,93,1452,0,5,0,Normal,Normal
65,udp,dns,SF,961,531,0,28,0,Normal,Normal
11,tcp,http,SF,30,2315,0,16,1,Normal,Normal
18,tcp,http,SF,2179,1450,0,13,1,Normal,Normal
21,tcp,http,SF,603,2800,0,11,1,Normal,Normal
15,udp,dns,SF,110,1900,0,8,0,Normal,Normal
26,tcp,http,SF,530,134,1,12,1,Normal,Normal
7,icmp,other,SF,185,2342,0,2,0,Normal,Normal
0,tcp,smtp,SH,44,0,0,234,0,Intrusion/Attack,Port Scan
8,udp,dns,SF,398,3098,0,18,0,Normal,Normal
10,udp,other,SF,452,3842,0,20,0,Normal,Normal
6,tcp,http,SF,56,11842,0,2,1,Normal,Normal
3,tcp,other,SF,46,254,0,2,0,Normal,Normal
3,tcp,http,SF,571,1258,0,49,1,Normal,Normal
4,tcp,http,SF,426,11592,0,30,1,Normal,Normal
1,tcp,http,SF,351,6871,0,2,0,Normal,Normal
0,tcp,ssh,SF,857,6491,0,10,1,Normal,Normal
6,udp,dns,SF,30,2135,0,24,0,Normal,Normal
0,tcp,other,S0,0,0,0,212,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,0,48,0,295,0,Intrusion/Attack,SYN Flood
2,tcp,http,SF,523,2510,0,12,1,Normal,Normal
25,tcp,http,SF,243,1216,0,40,1,Normal,Normal
122,udp,dns,SF,3701,1945,0,47,0,Normal,Normal
0,tcp,smtp,S0,40,0,0,340,0,Intrusion/Attack,SYN Flood
2,tcp,http,RSTO,206,440,0,26,1,Normal,Normal
6,tcp,ssh,RSTO,556,426,3,24,0,Intrusion/Attack,Brute Force
17,udp,dns,SF,30,6444,0,16,0,Normal,Normal
26,udp,dns,SF,1125,502,0,6,0,Normal,Normal
3,icmp,other,SF,156,818,1,72,0,Normal,Normal
4,tcp,http,SF,1074,4309,0,59,0,Normal,Normal
5,tcp,http,RSTO,572,278,1,4,1,Normal,Normal
18,tcp,ssh,SF,395,428,2,33,0,Intrusion/Attack,Brute Force
16,tcp,ssh,RSTO,494,246,6,29,0,Intrusion/Attack,Brute Force
10,udp,dns,SF,175,6127,0,19,0,Normal,Normal
0,tcp,ssh,REJ,32,0,0,282,0,Intrusion/Attack,SYN Flood
3,tcp,http,SF,395,7351,0,3,1,Normal,Normal
0,tcp,http,S0,128,0,0,252,0,Intrusion/Attack,SYN Flood
2,tcp,ssh,SF,205,106,0,8,1,Normal,Normal
1,tcp,ftp,RSTO,732,183,3,33,0,Intrusion/Attack,Brute Force
1,tcp,dns,RSTR,120,0,0,225,0,Intrusion/Attack,Port Scan
0,tcp,http,S0,128,0,0,272,0,Intrusion/Attack,SYN Flood
83,tcp,http,SF,259,1153,0,21,1,Normal,Normal
2,tcp,ftp,REJ,44,0,0,175,0,Intrusion/Attack,Port Scan
2,udp,dns,REJ,120,0,0,60,0,Intrusion/Attack,Port Scan
0,tcp,http,SF,1920,9,1,21,1,Normal,Normal
0,tcp,ftp,RSTR,0,0,0,206,0,Intrusion/Attack,Port Scan
3,tcp,http,SF,432,1471,0,28,1,Normal,Normal
0,tcp,http,S0,32,0,0,423,0,Intrusion/Attack,SYN Flood
1,tcp,smtp,SF,518,2144,0,5,1,Normal,Normal
0,tcp,http,S0,40,48,0,248,0,Intrusion/Attack,SYN Flood
0,tcp,http,SF,576,1216,1,13,1,Normal,Normal
2,tcp,http,SF,454,2534,0,6,1,Normal,Normal
2,tcp,other,S0,0,0,0,284,0,Intrusion/Attack,Port Scan
9,udp,dns,SF,2575,1585,0,15,0,Normal,Normal
0,udp,dns,SF,870,4311,0,3,0,Normal,Normal
12,tcp,smtp,SF,1575,4437,0,8,1,Normal,Normal
20,udp,dns,SF,1037,681,0,27,0,Normal,Normal
14,udp,dns,SF,667,3319,0,12,0,Normal,Normal
1,udp,dns,SF,80,1802,0,9,0,Normal,Normal
1,udp,dns,SF,1123,578,0,4,0,Normal,Normal
0,tcp,ssh,S0,64,0,0,336,0,Intrusion/Attack,SYN Flood
62,tcp,http,SF,334,4097,0,10,1,Normal,Normal
9,tcp,http,RSTO,1374,1025,0,5,1,Normal,Normal
11,tcp,http,SF,344,1024,0,1,1,Normal,Normal
2,udp,telnet,S0,20,20,0,129,0,Intrusion/Attack,Port Scan
3,udp,dns,SF,262,1990,0,11,0,Normal,Normal
10,udp,other,SF,417,3380,0,54,0,Normal,Normal
10,udp,dns,SF,402,2449,0,10,0,Normal,Normal
17,tcp,ssh,REJ,410,60,5,21,0,Intrusion/Attack,Brute Force
7,tcp,http,SF,1211,0,0,1,1,Normal,Normal
0,tcp,http,S0,128,0,0,296,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,64,48,0,283,0,Intrusion/Attack,SYN Flood
11,tcp,smtp,SF,161,3355,0,6,1,Normal,Normal
27,tcp,other,SF,49,1027,0,18,0,Normal,Normal
0,tcp,smtp,SH,44,0,0,123,0,Intrusion/Attack,Port Scan
0,udp,http,REJ,120,20,0,230,0,Intrusion/Attack,Port Scan
30,tcp,ftp,SF,810,253,3,33,0,Intrusion/Attack,Brute Force
5,tcp,http,SF,1404,3087,0,26,1,Normal,Normal
18,tcp,smtp,SF,260,4262,0,4,1,Normal,Normal
45,tcp,other,SF,3420,2985,1,14,0,Normal,Normal
0,tcp,other,REJ,1031,1047,0,6,0,Normal,Normal
0,udp,http,S0,44,20,0,144,0,Intrusion/Attack,Port Scan
8,tcp,http,SF,1603,3091,0,33,0,Normal,Normal
4,tcp,http,SF,469,2043,0,17,0,Normal,Normal
3,tcp,http,SF,331,4331,0,31,1,Normal,Normal
0,tcp,http,S0,32,0,0,236,0,Intrusion/Attack,SYN Flood
1,tcp,http,S0,64,0,0,264,0,Intrusion/Attack,SYN Flood
12,tcp,ssh,RSTO,725,306,6,22,0,Intrusion/Attack,Brute Force
2,tcp,http,SF,30,1834,0,30,1,Normal,Normal
21,tcp,http,SF,476,550,0,34,1,Normal,Normal
15,tcp,ssh,SF,499,54,3,34,0,Intrusion/Attack,Brute Force
34,tcp,http,SF,79,1107,0,3,1,Normal,Normal
26,udp,dns,SF,362,2175,0,7,0,Normal,Normal
13,udp,dns,SF,52,715,0,7,0,Normal,Normal
0,tcp,http,S0,64,0,0,169,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,40,0,0,432,0,Intrusion/Attack,SYN Flood
1,tcp,http,SF,189,529,0,15,1,Normal,Normal
29,tcp,smtp,SF,33,5128,0,12,1,Normal,Normal
6,tcp,http,REJ,30,4484,0,28,1,Normal,Normal
0,tcp,http,S0,128,0,0,488,0,Intrusion/Attack,SYN Flood
2,tcp,http,SF,194,1514,0,15,1,Normal,Normal
0,tcp,smtp,REJ,0,48,0,365,0,Intrusion/Attack,SYN Flood
3,tcp,other,SF,31,2930,0,10,0,Normal,Normal
22,tcp,ssh,RSTO,457,119,3,41,0,Intrusion/Attack,Brute Force
13,tcp,ftp,SF,680,51,5,27,0,Intrusion/Attack,Brute Force
0,tcp,ftp,SF,841,310,0,13,1,Normal,Normal
5,udp,dns,SF,411,4968,0,36,0,Normal,Normal
18,tcp,smtp,SF,713,8118,0,49,1,Normal,Normal
8,tcp,ftp,SF,297,316,3,28,0,Intrusion/Attack,Brute Force
14,icmp,other,SF,451,1161,0,8,0,Normal,Normal
23,tcp,http,SF,241,1457,0,2,1,Normal,Normal
1,tcp,http,S0,64,48,0,275,0,Intrusion/Attack,SYN Flood
9,tcp,smtp,SF,58,140,0,10,1,Normal,Normal
34,tcp,smtp,SF,80,7492,0,36,1,Normal,Normal
16,tcp,http,SF,493,261,0,14,0,Normal,Normal
1,tcp,ftp,SH,44,20,0,156,0,Intrusion/Attack,Port Scan
26,tcp,ssh,RSTO,343,423,3,34,0,Intrusion/Attack,Brute Force
16,udp,dns,SF,666,7143,0,29,0,Normal,Normal
6,tcp,ssh,SF,2589,2384,0,3,0,Normal,Normal
11,tcp,http,SF,579,537,0,3,1,Normal,Normal
5,tcp,http,SF,1115,487,0,1,1,Normal,Normal
0,tcp,smtp,S0,32,0,0,302,0,Intrusion/Attack,SYN Flood
6,tcp,smtp,SF,3024,1125,0,10,1,Normal,Normal
3,tcp,ssh,SF,633,373,2,32,0,Intrusion/Attack,Brute Force
19,udp,dns,SF,39,1833,0,2,0,Normal,Normal
10,tcp,ssh,SF,34,636,0,6,1,Normal,Normal
4,tcp,smtp,SF,502,401,0,2,1,Normal,Normal
0,udp,other,SF,30,1533,0,59,0,Normal,Normal
0,tcp,http,S0,32,0,0,274,0,Intrusion/Attack,SYN Flood
0,tcp,http,SF,723,1777,0,3,1,Normal,Normal
0,tcp,http,S0,64,0,0,383,0,Intrusion/Attack,SYN Flood
1,tcp,http,SF,181,848,0,9,1,Normal,Normal
1,icmp,telnet,SF,0,0,0,142,0,Intrusion/Attack,Port Scan
2,tcp,smtp,SF,277,6429,0,17,1,Normal,Normal
26,tcp,ssh,SF,810,283,5,36,0,Intrusion/Attack,Brute Force
24,udp,dns,SF,426,1437,0,12,0,Normal,Normal
2,tcp,ssh,REJ,311,352,5,32,0,Intrusion/Attack,Brute Force
0,tcp,http,SF,335,102,0,56,1,Normal,Normal
8,udp,dns,SF,453,1771,0,19,0,Normal,Normal
14,tcp,http,SF,533,637,0,35,0,Normal,Normal
1,tcp,http,S0,128,0,0,322,0,Intrusion/Attack,SYN Flood
26,tcp,ftp,SF,559,212,4,31,0,Intrusion/Attack,Brute Force
31,tcp,http,SF,381,804,0,32,1,Normal,Normal
16,tcp,smtp,SF,64,56,0,5,1,Normal,Normal
10,tcp,http,SF,498,1059,0,29,1,Normal,Normal
1,udp,dns,SF,36,3921,0,3,0,Normal,Normal
27,tcp,http,SF,30,637,0,15,1,Normal,Normal
3,tcp,ssh,SF,595,2062,0,4,1,Normal,Normal
8,icmp,other,SF,212,3842,0,6,0,Normal,Normal
26,udp,dns,SF,235,1219,0,11,0,Normal,Normal
4,tcp,ftp,SF,43,122,0,2,1,Normal,Normal
1,tcp,http,SF,138,5813,0,17,1,Normal,Normal
9,udp,other,SF,410,2485,0,17,0,Normal,Normal
1,udp,smtp,SH,60,20,0,155,0,Intrusion/Attack,Port Scan
92,udp,dns,SF,280,3498,0,11,0,Normal,Normal
11,tcp,http,SF,377,1229,0,3,1,Normal,Normal
1,tcp,http,S0,32,48,0,161,0,Intrusion/Attack,SYN Flood
2,tcp,http,RSTO,161,1578,0,10,1,Normal,Normal
0,tcp,ftp,SF,278,2327,0,1,0,Normal,Normal
24,udp,dns,SF,496,3790,0,12,0,Normal,Normal
12,tcp,http,SF,364,774,0,5,1,Normal,Normal
2,tcp,http,SF,511,1823,0,20,1,Normal,Normal
3,udp,dns,SF,245,3724,0,8,0,Normal,Normal
16,udp,dns,SF,568,1606,0,37,0,Normal,Normal
23,tcp,http,SF,698,4562,0,20,1,Normal,Normal
12,udp,dns,SF,580,1858,0,9,0,Normal,Normal
13,tcp,http,SF,30,2044,0,21,1,Normal,Normal
23,udp,other,SF,340,4135,0,6,0,Normal,Normal
6,tcp,ssh,SF,1163,2870,0,7,1,Normal,Normal
40,tcp,smtp,SF,835,2065,0,1,1,Normal,Normal
0,tcp,other,S0,128,0,0,371,0,Intrusion/Attack,SYN Flood
5,tcp,ssh,REJ,654,159,3,21,0,Intrusion/Attack,Brute Force
34,tcp,http,SF,1355,3879,0,2,1,Normal,Normal
21,tcp,ssh,SF,455,264,3,22,0,Intrusion/Attack,Brute Force
5,udp,dns,SF,381,1457,0,10,0,Normal,Normal
20,udp,dns,SF,1730,5715,0,4,0,Normal,Normal
1,tcp,smtp,SF,1648,1011,0,47,1,Normal,Normal
62,tcp,http,SF,39,2368,0,12,1,Normal,Normal
0,tcp,smtp,S0,32,48,0,346,0,Intrusion/Attack,SYN Flood
15,tcp,http,SF,760,630,1,18,1,Normal,Normal
9,tcp,ftp,SF,1812,313,0,1,1,Normal,Normal
47,tcp,http,SF,149,2552,0,2,1,Normal,Normal
1,tcp,ftp,REJ,44,20,0,225,0,Intrusion/Attack,Port Scan
45,tcp,smtp,SF,106,1358,0,9,1,Normal,Normal
3,tcp,http,SF,709,5122,0,19,0,Normal,Normal
29,icmp,other,SF,253,1495,0,3,0,Normal,Normal
33,udp,dns,SF,314,3203,0,3,0,Normal,Normal
1,tcp,http,REJ,120,0,0,291,0,Intrusion/Attack,Port Scan
26,tcp,ssh,SF,30,2176,0,3,1,Normal,Normal
1,udp,telnet,SH,20,20,0,45,0,Intrusion/Attack,Port Scan
7,icmp,other,SF,600,199,0,44,0,Normal,Normal
27,tcp,ssh,REJ,554,184,5,25,0,Intrusion/Attack,Brute Force
13,udp,dns,SF,1399,5797,0,24,0,Normal,Normal
20,udp,dns,SF,219,3894,2,1,0,Normal,Normal
4,udp,dns,SF,406,1990,2,17,0,Normal,Normal
24,udp,dns,SF,368,5988,0,22,0,Normal,Normal
0,tcp,other,SF,165,6973,0,13,0,Normal,Normal
1,tcp,ftp,RSTR,20,20,0,186,0,Intrusion/Attack,Port Scan
0,tcp,http,S0,32,0,0,407,0,Intrusion/Attack,SYN Flood
10,tcp,ftp,SF,859,2006,0,3,1,Normal,Normal
0,tcp,http,S0,0,48,0,308,0,Intrusion/Attack,SYN Flood
20,tcp,ftp,SF,386,6655,0,10,1,Normal,Normal
0,tcp,http,SF,87,2254,0,5,1,Normal,Normal
9,udp,dns,SF,2729,3548,0,2,0,Normal,Normal
0,tcp,http,SF,30,280,0,5,0,Normal,Normal
0,tcp,ssh,RSTO,40,0,0,357,0,Intrusion/Attack,SYN Flood
0,udp,dns,SF,30,573,0,9,0,Normal,Normal
22,tcp,smtp,SF,488,6313,0,33,1,Normal,Normal
0,tcp,other,S0,0,48,0,379,0,Intrusion/Attack,SYN Flood
5,tcp,http,SF,119,732,0,20,1,Normal,Normal
4,tcp,http,SF,905,239,0,8,0,Normal,Normal
0,tcp,smtp,S0,0,0,0,272,0,Intrusion/Attack,SYN Flood
12,tcp,smtp,SF,243,428,0,13,1,Normal,Normal
0,tcp,http,S0,0,0,0,285,0,Intrusion/Attack,SYN Flood
1,tcp,smtp,S0,0,0,0,254,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,128,0,0,361,0,Intrusion/Attack,SYN Flood
1,tcp,other,S0,0,48,0,352,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,64,0,0,228,0,Intrusion/Attack,SYN Flood
7,tcp,http,SF,468,161,0,52,0,Normal,Normal
9,tcp,http,SF,655,6485,0,32,1,Normal,Normal
83,icmp,other,SF,80,4545,0,8,0,Normal,Normal
18,tcp,smtp,SF,394,2644,0,3,1,Normal,Normal
0,tcp,http,S0,32,0,0,284,0,Intrusion/Attack,SYN Flood
4,tcp,http,SF,155,201,0,1,1,Normal,Normal
20,tcp,http,SF,545,770,0,7,1,Normal,Normal
4,tcp,ssh,SF,30,1021,0,6,1,Normal,Normal
8,tcp,ssh,REJ,30,2456,0,6,1,Normal,Normal
0,tcp,other,S0,40,0,0,193,0,Intrusion/Attack,SYN Flood
55,udp,dns,SF,80,3559,0,33,0,Normal,Normal
1,tcp,ssh,S0,32,0,0,294,0,Intrusion/Attack,SYN Flood
0,tcp,http,SH,60,20,0,101,0,Intrusion/Attack,Port Scan
8,icmp,other,SF,602,134,0,17,0,Normal,Normal
20,tcp,smtp,REJ,1062,4475,0,1,1,Normal,Normal
12,udp,dns,SF,832,5623,0,12,0,Normal,Normal
18,tcp,http,SF,1322,114,0,13,1,Normal,Normal
0,tcp,ssh,S0,0,48,0,343,0,Intrusion/Attack,SYN Flood
11,tcp,smtp,SF,1205,642,0,3,1,Normal,Normal
15,tcp,ftp,RSTO,628,64,3,31,0,Intrusion/Attack,Brute Force
4,tcp,http,RSTO,754,4707,0,34,1,Normal,Normal
31,udp,dns,SF,1700,59,1,20,0,Normal,Normal
8,tcp,http,SF,1014,2311,0,3,1,Normal,Normal
18,tcp,other,SF,100,957,0,4,0,Normal,Normal
4,tcp,http,SF,78,131,0,21,1,Normal,Normal
1,tcp,http,S0,64,0,0,286,0,Intrusion/Attack,SYN Flood
45,udp,dns,SF,129,3090,0,19,0,Normal,Normal
4,tcp,ftp,SF,80,38,0,6,1,Normal,Normal
3,tcp,smtp,SF,30,662,1,26,1,Normal,Normal
6,tcp,ssh,SF,706,77,4,29,0,Intrusion/Attack,Brute Force
1,tcp,http,S0,64,0,0,477,0,Intrusion/Attack,SYN Flood
4,tcp,http,SF,434,206,0,6,1,Normal,Normal
1,tcp,dns,SF,0,0,0,141,0,Intrusion/Attack,Port Scan
34,tcp,other,SF,1093,905,1,6,0,Normal,Normal
2,tcp,ftp,S0,120,0,0,173,0,Intrusion/Attack,Port Scan
9,tcp,other,SF,728,1871,0,23,0,Normal,Normal
7,tcp,ftp,SF,692,248,2,37,0,Intrusion/Attack,Brute Force
2,tcp,ssh,RSTO,206,44,0,3,1,Normal,Normal
3,tcp,ssh,SF,1102,2218,0,10,1,Normal,Normal
2,icmp,ftp,RSTR,120,0,0,107,0,Intrusion/Attack,Port Scan
3,udp,dns,SF,43,198,0,10,0,Normal,Normal
3,udp,dns,SF,743,6660,0,5,0,Normal,Normal
3,udp,dns,SF,264,87,0,31,0,Normal,Normal
8,udp,dns,SF,542,1091,0,1,0,Normal,Normal
1,tcp,http,SF,1051,5816,0,5,0,Normal,Normal
10,tcp,http,SF,43,1597,0,20,1,Normal,Normal
15,tcp,http,SF,446,329,0,3,1,Normal,Normal
8,udp,dns,SF,450,2869,0,32,0,Normal,Normal
1,tcp,http,REJ,128,48,0,257,0,Intrusion/Attack,SYN Flood
1,tcp,http,S0,40,0,0,387,0,Intrusion/Attack,SYN Flood
1,tcp,http,SF,735,1986,0,16,1,Normal,Normal
1,tcp,smtp,S0,128,48,0,312,0,Intrusion/Attack,SYN Flood
0,udp,dns,SF,420,754,0,51,0,Normal,Normal
0,udp,dns,REJ,44,20,0,59,0,Intrusion/Attack,Port Scan
9,udp,dns,SF,969,987,0,1,0,Normal,Normal
10,tcp,http,SF,452,123,0,13,1,Normal,Normal
1,tcp,telnet,S0,44,20,0,160,0,Intrusion/Attack,Port Scan
30,udp,dns,SF,157,210,0,12,0,Normal,Normal
23,tcp,http,SF,1062,5349,0,12,1,Normal,Normal
6,tcp,http,SF,195,1146,0,5,1,Normal,Normal
4,tcp,other,SF,34,6771,0,18,0,Normal,Normal
6,udp,other,SF,30,6325,0,55,0,Normal,Normal
5,tcp,ftp,SF,706,12730,0,37,1,Normal,Normal
30,tcp,http,SF,384,1008,0,10,0,Normal,Normal
8,icmp,other,SF,195,408,0,7,0,Normal,Normal
69,udp,other,SF,1071,500,0,7,0,Normal,Normal
7,tcp,smtp,SF,297,1791,0,8,1,Normal,Normal
14,tcp,http,SF,63,2329,0,1,1,Normal,Normal
1,tcp,ftp,SF,239,6250,0,55,1,Normal,Normal
13,tcp,http,SF,134,3657,0,14,1,Normal,Normal
34,tcp,ssh,REJ,371,337,3,26,0,Intrusion/Attack,Brute Force
7,tcp,http,SF,72,59,0,40,0,Normal,Normal
2,tcp,telnet,SF,120,0,0,194,0,Intrusion/Attack,Port Scan
28,tcp,ftp,SF,176,388,5,16,0,Intrusion/Attack,Brute Force
3,udp,dns,SF,1216,5605,0,1,0,Normal,Normal
15,tcp,ftp,SF,274,65,2,26,0,Intrusion/Attack,Brute Force
0,udp,telnet,REJ,44,0,0,224,0,Intrusion/Attack,Port Scan
13,tcp,smtp,SF,115,598,0,10,1,Normal,Normal
43,tcp,http,SF,244,1402,0,30,0,Normal,Normal
27,tcp,http,SF,891,788,0,7,1,Normal,Normal
0,tcp,other,S0,40,0,0,282,0,Intrusion/Attack,SYN Flood
2,tcp,smtp,REJ,20,0,0,45,0,Intrusion/Attack,Port Scan
42,udp,dns,SF,1030,479,0,8,0,Normal,Normal
3,tcp,other,SF,30,2502,0,5,0,Normal,Normal
12,tcp,http,SF,787,4618,0,11,1,Normal,Normal
3,udp,dns,SF,478,6104,0,4,0,Normal,Normal
1,tcp,http,S0,64,0,0,329,0,Intrusion/Attack,SYN Flood
5,udp,dns,SF,1809,191,1,5,0,Normal,Normal
0,tcp,telnet,SH,20,20,0,122,0,Intrusion/Attack,Port Scan
0,tcp,http,SF,39,1359,0,36,1,Normal,Normal
0,tcp,http,S0,64,48,0,256,0,Intrusion/Attack,SYN Flood
7,tcp,ssh,SF,556,250,4,34,0,Intrusion/Attack,Brute Force
2,tcp,ftp,S0,0,20,0,216,0,Intrusion/Attack,Port Scan
0,tcp,http,SF,578,1914,0,46,1,Normal,Normal
12,tcp,http,SF,934,5024,0,28,0,Normal,Normal
11,udp,dns,SF,776,997,0,12,0,Normal,Normal
11,tcp,smtp,SF,126,385,0,8,1,Normal,Normal
9,tcp,smtp,SF,1069,1462,0,72,1,Normal,Normal
20,tcp,http,SF,75,1245,0,11,0,Normal,Normal
23,tcp,ftp,SF,1298,1465,0,8,1,Normal,Normal
